,ltable_id,rtable_id,label,l_entity,r_entity
2132,548,3062,0,"{'title': 'quickbooks pro 2007 small business financial software', 'manufacturer': 'intuit', 'price': 199.95, 'category': 'Financial Software', 'subcategory': 'Accounting Software', 'platform': 'Windows', 'edition': 'Pro', 'type': 'Accounting', 'modelno': 'QB2007'}","{'title': 'math learning system 2007', 'manufacturer': '', 'price': 15.95, 'category': 'Education', 'subcategory': 'Mathematics', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'LS-07-NULL'}"
2133,276,548,0,"{'title': 'instant immersion 33 languages', 'manufacturer': 'topics entertainment', 'price': 49.99, 'category': 'Language Learning', 'subcategory': 'Languages', 'platform': 'Android', 'edition': 'Standard', 'type': 'App', 'modelno': 'IM33-DLX'}","{'title': 'topics entertainment math success deluxe 2008', 'manufacturer': '', 'price': 31.06, 'category': 'Education', 'subcategory': 'Mathematics', 'platform': 'DVD', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'TE08DVD'}"
2134,1158,2566,0,"{'title': 'burning monkey solitaire 2005 edition', 'manufacturer': 'freeverse software', 'price': 24.99, 'category': 'Games', 'subcategory': 'Card Games', 'platform': 'Mac', 'edition': '2005 Edition', 'type': 'Solitaire', 'modelno': '7001'}","{'title': 'encore software 10569 hoyle puzzle games 2007 win 98 me 2000 xp', 'manufacturer': '', 'price': 18.97, 'category': 'Puzzle', 'subcategory': 'Board Games', 'platform': 'Windows', 'edition': '2007', 'type': 'Game Software', 'modelno': '10569'}"
2135,883,2468,0,"{'title': 'adobe creative suite cs3 production premium', 'manufacturer': 'adobe', 'price': 1699.0, 'category': 'Software', 'subcategory': 'Creative Suites', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Production', 'modelno': 'CS3'}","{'title': 'punch software 14100 punch ! professional home design suite for windows', 'manufacturer': 'punch software', 'price': 62.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': '14100', 'type': 'Design', 'modelno': 'ABCDEFG'}"
2136,1322,845,0,"{'title': 'adobe creative suite cs3 design premium upsell', 'manufacturer': 'adobe', 'price': 1599.0, 'category': 'Software', 'subcategory': 'Design & Graphics', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Upsell', 'modelno': 'CS3'}","{'title': 'topics entertainment instant immersion italian 2.0', 'manufacturer': '', 'price': 17.55, 'category': 'Language Learning', 'subcategory': 'Languages', 'platform': 'Android', 'edition': '2.0', 'type': 'App', 'modelno': ''}"
2137,881,2468,0,"{'title': 'the print shop 22 deluxe sb cs by the print shop', 'manufacturer': 'encore software', 'price': 49.95, 'category': 'Graphic Design', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': '22'}","{'title': 'punch software 14100 punch ! professional home design suite for windows', 'manufacturer': 'punch software', 'price': 62.99, 'category': 'Home Design', 'subcategory': 'Software', 'platform': 'Windows', 'edition': '14100', 'type': 'Design', 'modelno': 'ABCDEFG'}"
2138,892,946,0,"{'title': 'adobe premiere pro cs3', 'manufacturer': 'adobe', 'price': 799.0, 'category': 'Software', 'subcategory': 'Video Editing Software', 'platform': 'Windows', 'edition': 'Full Version', 'type': 'Product', 'modelno': 'Adobe Premiere Pro CS3'}","{'title': 'adobe cs3 design standard upgrade', 'manufacturer': '', 'price': 413.99, 'category': 'Electronics', 'subcategory': 'Software', 'platform': 'Mac', 'edition': 'Upgrade', 'type': 'Design Software', 'modelno': 'ADBE-CS3-DS'}"
2139,710,433,0,"{'title': 'marine aquarium 2.0 ( mac )', 'manufacturer': 'encore', 'price': 19.99, 'category': 'Marine Aquarium', 'subcategory': 'Software', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Simulation', 'modelno': '2.0'}","{'title': 'encore inc print shop 22 deluxe', 'manufacturer': '', 'price': 42.69, 'category': 'Design & Publishing', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': 'PS22DLX'}"
2140,1171,769,0,"{'title': 'stuffit deluxe 11', 'manufacturer': 'aladdin systems', 'price': 79.99, 'category': 'Compression', 'subcategory': 'File Compression', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': '11.0'}","{'title': 'encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp', 'manufacturer': '', 'price': 18.97, 'category': 'Educational', 'subcategory': 'Brain Games', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'Cranium Collection 2006'}"
2141,888,771,0,"{'title': 'microsoft oem 3pk xp home edition sp2 n09-01624 )', 'manufacturer': 'microsoft corporation', 'price': '', 'category': 'Operating Systems', 'subcategory': 'Windows XP', 'platform': 'Windows', 'edition': 'Home Edition SP2', 'type': 'OEM', 'modelno': 'N09-01624'}","{'title': 'encore software 14130 wheel of fortune deluxe win 98 me 2000 xp vista', 'manufacturer': '', 'price': 18.97, 'category': 'Games', 'subcategory': 'Puzzle', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': '14130'}"
2142,1186,372,0,"{'title': 'adobe creative suite cs3 web standard [ mac ]', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Web Design', 'subcategory': 'Software Suites', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Web Design', 'modelno': 'CS3'}","{'title': 'adobe premiere pro cs3 upgrade', 'manufacturer': '', 'price': 308.99, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Windows', 'edition': 'Upgrade', 'type': 'Product', 'modelno': 'Premiere Pro CS3'}"
2143,1229,2791,0,"{'title': 'adobe photoshop cs2 advanced techniques by julieanne kost', 'manufacturer': 'software cinema', 'price': '', 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Mac OS X', 'edition': 'Advanced Techniques', 'type': 'Book', 'modelno': 'CS2'}","{'title': 'adobe premiere pro cs3 video editing software for windows professional editing software', 'manufacturer': '', 'price': 798.95, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Software', 'modelno': 'Adobe Premiere Pro CS3'}"
2144,753,3062,0,"{'title': 'microsoft office & windows training professional', 'manufacturer': 'topics entertainment', 'price': 49.95, 'category': 'Software', 'subcategory': 'Office Suites', 'platform': 'Windows', 'edition': 'Professional', 'type': 'Training', 'modelno': 'MT20187'}","{'title': 'math learning system 2007', 'manufacturer': '', 'price': 15.95, 'category': 'Education', 'subcategory': 'Mathematics', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'LS-07-NULL'}"
2145,839,485,0,"{'title': 'adobe photoshop cs3 extended', 'manufacturer': 'adobe', 'price': 999.0, 'category': 'Graphics & Design', 'subcategory': 'Photo & Video Editing', 'platform': 'Windows', 'edition': 'Extended', 'type': 'Software', 'modelno': 'CS3'}","{'title': 'adobe illustrator cs3 upgrade from freehand for mac', 'manufacturer': '', 'price': 206.99, 'category': 'Software', 'subcategory': 'Design & Graphics', 'platform': 'Mac', 'edition': 'Upgrade', 'type': 'Application', 'modelno': 'CS3'}"
2146,1331,3016,0,"{'title': 'funny faces deluxe', 'manufacturer': 'fogware publishing', 'price': 19.99, 'category': 'Photo & Video Apps', 'subcategory': 'Entertainment', 'platform': 'iOS', 'edition': 'Standard', 'type': 'App', 'modelno': 'FG123'}","{'title': 'instant immers italian dlux 2 .', 'manufacturer': '', 'price': 36.11, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Deluxe Edition', 'type': 'Software', 'modelno': 'ITA-DLX-2'}"
2147,1004,2532,0,"{'title': 'professor teaches excel & word', 'manufacturer': 'individual software', 'price': 19.99, 'category': 'Software', 'subcategory': 'Productivity', 'platform': 'Windows', 'edition': 'Standard', 'type': 'E-Learning Course', 'modelno': 'ELC-001'}","{'title': 'h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software', 'manufacturer': '', 'price': 54.95, 'category': 'Tax Software', 'subcategory': 'Federal and State', 'platform': 'Mac/Windows', 'edition': 'Premium', 'type': 'Efile', 'modelno': ''}"
2148,642,1135,0,"{'title': 'adobe flash pro cs3 [ mac ]', 'manufacturer': 'adobe', 'price': 699.0, 'category': 'Software', 'subcategory': 'Design & Photo', 'platform': 'Mac', 'edition': 'CS3', 'type': 'Video Editing', 'modelno': 'FP10'}","{'title': 'adobe photoshop cs3 extended complete package 1 user academic cd mac', 'manufacturer': '', 'price': 279.0, 'category': 'Software', 'subcategory': 'Graphic Design', 'platform': 'Mac', 'edition': 'Academic', 'type': 'Software', 'modelno': '1 User, Academic CD'}"
2149,808,535,1,"{'title': '3d home architect landscape designer v8', 'manufacturer': 'encore software', 'price': 29.99, 'category': '3D Modeling', 'subcategory': 'Architecture', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'V8'}","{'title': 'encore inc 3d home architect landscape designer v 8.0', 'manufacturer': '', 'price': 25.49, 'category': 'Software', 'subcategory': 'Design', 'platform': 'Windows', 'edition': 'Standard', 'type': '3D Modeling', 'modelno': 'V8'}"
2150,1228,195,0,"{'title': 'learn to play chess with fritz and chesster ( mac )', 'manufacturer': 'viva media', 'price': 29.99, 'category': 'Education', 'subcategory': 'Chess', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Software', 'modelno': 'FTC001'}","{'title': 'netopia timbuktu pro for mac single license', 'manufacturer': '', 'price': 97.99, 'category': 'Remote Access Software', 'subcategory': 'Remote Desktop', 'platform': 'Mac', 'edition': 'Single License', 'type': 'Software', 'modelno': 'TBTKPROSL-MAC'}"
2151,1130,893,0,"{'title': 'adobe cs3 design premium macosx dvd', 'manufacturer': 'adobe', 'price': 599.0, 'category': 'Software', 'subcategory': 'Design & Multimedia', 'platform': 'MacOSX', 'edition': 'Premium', 'type': 'Boxed DVD', 'modelno': 'CS3'}","{'title': 'adobe cs3 design premium upgrade', 'manufacturer': '', 'price': 619.99, 'category': 'Graphic Design', 'subcategory': 'Software Upgrades', 'platform': 'Windows', 'edition': 'Upgrade', 'type': 'Software', 'modelno': 'CS3 Design Premium'}"
2152,903,3041,0,"{'title': 'mavis beacon teaches typing 17 standard', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'MBT17S'}","{'title': 'cluefinders 3rd grade adventures : mystery of mathra', 'manufacturer': '', 'price': 10.95, 'category': 'mathematics', 'subcategory': 'adventures', 'platform': 'grades 3-5', 'edition': '1st edition', 'type': 'educational', 'modelno': ''}"
2153,455,621,0,"{'title': 'brainfood games cranium collection 2006', 'manufacturer': 'encore software', 'price': 19.99, 'category': 'Educational', 'subcategory': 'Puzzle', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Single Player', 'modelno': 'CRNM-2006'}","{'title': 'topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box )', 'manufacturer': '', 'price': 31.06, 'category': 'Language Learning', 'subcategory': 'Italian', 'platform': 'Software', 'edition': 'Deluxe 2.0', 'type': 'Language Learning Software', 'modelno': 'ITA-DLX2'}"
2154,620,2759,0,"{'title': 'adobe premiere pro cs3', 'manufacturer': 'adobe', 'price': 799.0, 'category': 'Video Editing Software', 'subcategory': 'Professional Video Editing', 'platform': 'Windows', 'edition': 'Academic', 'type': 'Software', 'modelno': 'CS3'}","{'title': 'pinnacle mobile media converter software for windows ipod software', 'manufacturer': '', 'price': 29.95, 'category': 'Software', 'subcategory': 'Multimedia', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Converter', 'modelno': 'MC200'}"
2155,583,149,1,"{'title': 'roxio popcorn 2 ( mac )', 'manufacturer': 'roxio', 'price': 49.95, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Mac', 'edition': 'Standard', 'type': 'Video Conversion', 'modelno': 'Roxio Popcorn 2 for Mac'}","{'title': 'roxio popcorn 2 video conversion software', 'manufacturer': '', 'price': 44.99, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Video Conversion', 'modelno': 'Roxio Popcorn 2'}"
2156,504,2839,0,"{'title': 'adobe audition 2.0 upgrade', 'manufacturer': 'adobe', 'price': 129.0, 'category': 'Audio Editing', 'subcategory': 'Audio Suites', 'platform': 'Windows', 'edition': 'Upgrade', 'type': 'Software', 'modelno': 'AA20UG'}","{'title': 'adobe flash cs3 professional ( mac )', 'manufacturer': '', 'price': 699.0, 'category': 'Software', 'subcategory': 'Web Design', 'platform': 'Mac', 'edition': 'Professional', 'type': 'Flash', 'modelno': 'CS3'}"
2157,40,2050,1,"{'title': 'the print shop 22 deluxe', 'manufacturer': 'encore', 'price': 49.99, 'category': 'Graphic Design Software', 'subcategory': 'Desktop Publishing', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': '22'}","{'title': 'the printshop v22 deluxe', 'manufacturer': '', 'price': 29.9, 'category': 'Design & Publishing Software', 'subcategory': 'Graphic Design', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Desktop Publishing', 'modelno': '22'}"
2158,636,277,1,"{'title': 'mavis beacon teaches typing deluxe v17', 'manufacturer': 'encore software', 'price': 39.99, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': '17'}","{'title': 'broderbund mavis beacon teaches typing deluxe17', 'manufacturer': '', 'price': 36.99, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Software', 'modelno': '17'}"
2159,402,2830,0,"{'title': 'blues clues preschool', 'manufacturer': 'humongous entertainment', 'price': '', 'category': 'Educational', 'subcategory': 'Preschool', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'BC-PRS-WIN-STD'}","{'title': 'mavis beacon teaches typing 17 standard ( pc/mac ) encore', 'manufacturer': '', 'price': 19.99, 'category': 'Education', 'subcategory': 'Typing & Keyboarding', 'platform': 'PC & macOS', 'edition': '17', 'type': 'Software', 'modelno': '17'}"
2160,738,2845,0,"{'title': 'print shop 22 deluxe', 'manufacturer': 'encore', 'price': 49.99, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Windows', 'edition': 'Deluxe', 'type': 'Desktop Publishing', 'modelno': '22'}","{'title': 'dr. seuss reading learning system 2008 encore', 'manufacturer': '', 'price': 19.95, 'category': 'Education', 'subcategory': 'Language Learning', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Software', 'modelno': 'RSLS-008'}"
2161,493,2156,0,"{'title': 'adobe encore dvd 2.0', 'manufacturer': 'adobe', 'price': 349.0, 'category': 'Software', 'subcategory': 'Video Editing', 'platform': 'Windows', 'edition': 'Standard', 'type': 'DVD Authoring', 'modelno': 'ENC20WIN'}","{'title': 'steinberg cubase 4 software music production software', 'manufacturer': '', 'price': 799.99, 'category': 'Music Production', 'subcategory': 'DAWs', 'platform': 'PC & Mac', 'edition': 'Pro', 'type': 'Software', 'modelno': 'Cubase 4'}"
2162,1268,2759,0,"{'title': 'acid music studio 7', 'manufacturer': 'sony media', 'price': 78.95, 'category': 'Music Production', 'subcategory': 'Software', 'platform': 'Windows', 'edition': 'Standard', 'type': 'DAW', 'modelno': 'V7'}","{'title': 'pinnacle mobile media converter software for windows ipod software', 'manufacturer': '', 'price': 29.95, 'category': 'Software', 'subcategory': 'Video Conversion', 'platform': 'Windows', 'edition': 'Standard', 'type': 'Media Converter', 'modelno': 'PMC-456'}"
2163,883,651,0,"{'title': 'adobe creative suite cs3 production premium', 'manufacturer': 'adobe', 'price': 1699.0, 'category': 'Software', 'subcategory': 'Design & Publishing', 'platform': 'Mac', 'edition': 'Premium', 'type': 'Upgrade', 'modelno': 'CS3'}","{'title': 'nero inc nero 8 ultra edition', 'manufacturer': '', 'price': 88.83, 'category': 'Software', 'subcategory': 'CD/DVD Burning', 'platform': 'Windows', 'edition': 'Ultra', 'type': 'Burning Software', 'modelno': '8'}"
