,id,title,category,brand,modelno,price,query,category_predict,brand_predict
2033,2163,startech.com dp2dvi displayport to dvi video converter cable,electronics - general,startech,dp2dvi,18.88,"{'title': 'startech.com dp2dvi displayport to dvi video converter cable', 'category': 'electronics - general', 'brand': 'startech', 'modelno': 'dp2dvi', 'price': 18.88}","['electronics - general', 'networking', 'automotive - general', 'computers', 'printers']","['endust', 'roocase', 'startech', 'vtech', 'da-lite']"
3,3,d-link dcs-1100 network camera,garden - general,,dcs-1100,99.82,"{'title': 'd-link dcs-1100 network camera', 'category': 'garden - general', 'modelno': 'dcs-1100', 'price': 99.82}","['networking', 'computers', 'electronics - general', 'hard drives', 'memory']","['d-link', 'dp video', 'dymo', 'link depot', 'interlink']"
861,896,samsung s2 640gb usb 3.0 portable external hard drive red,hard drives,samsung,hx-mta64da / g42,78.88,"{'title': 'samsung s2 640gb usb 3.0 portable external hard drive red', 'category': 'hard drives', 'brand': 'samsung', 'modelno': 'hx-mta64da / g42', 'price': 78.88}","['satellite radio', 'memory', 'usb drives', 'computers', 'hard drives']","['seagate', 'kingston', 'ibm', 'samsung', 'asus']"
1864,1994,link depot 10 gold plated hdmi to hdmi micro high speed hdmi cable with ethernet,networking,link depot,hdmi-10-micro,7.98,"{'title': 'link depot 10 gold plated hdmi to hdmi micro high speed hdmi cable with ethernet', 'category': 'networking', 'brand': 'link depot', 'modelno': 'hdmi-10-micro', 'price': 7.98}","['networking', 'garden - general', 'software', 'computers', 'hard drives']","['link depot', 'tp link', 'netgear', 'd-link', 'interlink']"
1673,1791,crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 gray,rugs,crown,te0046gy,124.97,"{'title': 'crown tire-track scraper needlepunch polypropylene vinyl mat 48 x 72 gray', 'category': 'rugs', 'brand': 'crown', 'modelno': 'te0046gy', 'price': 124.97}","['gps', 'rugs', 'garden - general', 'automotive - general', 'home care']","['crown', 'royal', 'boss', 'grip', 'orbital']"
1271,1327,draper matte white baronet electric screen - av format 60 x 60,electronics - general,draper,129002,423.8,"{'title': 'draper matte white baronet electric screen - av format 60 x 60', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '129002', 'price': 423.8}","['automotive - general', 'electronics - general', 'monitors', 'television', 'computers']","['generic', 'da-lite', 'philips', 'victor', 'draper']"
671,692,encore mavis beacon keyboarding kidz,software,encore,20151,19.98,"{'title': 'encore mavis beacon keyboarding kidz', 'category': 'software', 'brand': 'encore', 'modelno': '20151', 'price': 19.98}","['software', 'computers', 'mp3', 'television', 'dvd players']","['encore', 'avanquest', 'avid technology', 'encore software', 'bravo']"
1898,2028,acer iconia tablet bluetooth keyboard,laptop computers,,a500k01,49.0,"{'title': 'acer iconia tablet bluetooth keyboard', 'category': 'laptop computers', 'modelno': 'a500k01', 'price': 49.0}","['laptop computers', 'monitors', 'desktop computers', 'memory', 'computers']","['acer', 'asus', 'apc', 'lenovo', 'vivitar']"
265,267,southworth 10pk certificate holder navy,stationery & office machinery,,pf8,6.54,"{'title': 'southworth 10pk certificate holder navy', 'category': 'stationery & office machinery', 'modelno': 'pf8', 'price': 6.54}","['garden - general', 'handbags', 'television', 'furniture', 'stationery & office machinery']","['kensington', 'fellowes', 'southworth', 's j paper', 'sakar']"
125,126,audiovox sirius connect home dock for sp st sv 3-5,satellite radio,audiovox,schdoc1,55.13,"{'title': 'audiovox sirius connect home dock for sp st sv 3-5', 'category': 'satellite radio', 'brand': 'audiovox', 'modelno': 'schdoc1', 'price': 55.13}","['walkie-talkie/frs', 'video receiving & installation', 'electronics : flat panel tv', 'satellite radio', 'television']","['magnavox', 'vizio', 'audiovox', 'sirius', 'kenwood']"
1211,1263,digipower 4-section tripod dark blue,photography - general,digipower,tptr47dbl,29.99,"{'title': 'digipower 4-section tripod dark blue', 'category': 'photography - general', 'brand': 'digipower', 'modelno': 'tptr47dbl', 'price': 29.99}","['photography - general', 'digital cameras', 'film cameras', 'camera and camcorder accessories', 'mp3 accessories']","['digipower', 'lowepro', 'kodak', 'sony', 'polaroid']"
2342,2475,asus radeon hd5570 1gb ddr5 pci express graphics card,,asus,eah5770 cucore/g/2di,180.41,"{'title': 'asus radeon hd5570 1gb ddr5 pci express graphics card', 'brand': 'asus', 'modelno': 'eah5770 cucore/g/2di', 'price': 180.41}","['electronics - general', 'automotive - general', 'printers', 'desktop computers', 'photography - general']","['evga', 'da-lite', 'msi', 'ati', 'amd']"
2091,2221,franklin electronic publishers spelling ace thesaurus with merriam-webster puzzle solver sa-309,computers,franklin,sa309,20.82,"{'title': 'franklin electronic publishers spelling ace thesaurus with merriam-webster puzzle solver sa-309', 'category': 'computers', 'brand': 'franklin', 'modelno': 'sa309', 'price': 20.82}","['laptop computers', 'software', 'stationery & office machinery', 'mp3', 'computers']","['oxford', 'microsoft', 'franklin', 'genius', 'ibm']"
768,797,arkon cmp114 camera mount for windshield,dvd accessories,arkon,cmp114,10.98,"{'title': 'arkon cmp114 camera mount for windshield', 'category': 'dvd accessories', 'brand': 'arkon', 'modelno': 'cmp114', 'price': 10.98}","['dvd accessories', 'mp3 accessories', 'car stereos', 'dvd players', 'tv accessories']","['arkon', 'bracketron', 'griffin', 'omnimount', 'kroo']"
2247,2378,lg 32 class lcd 720p 60hz hdtv 32lk330,electronics : flat panel tv,lg,32lk330,344.0,"{'title': 'lg 32 class lcd 720p 60hz hdtv 32lk330', 'category': 'electronics : flat panel tv', 'brand': 'lg', 'modelno': '32lk330', 'price': 344.0}","['electronics : flat panel tv', 'television', 'tv accessories', 'satellite radio', 'home theater']","['kenwood', 'vizio', 'samsung', 'lg', 'lenovo']"
296,298,at touch screen price with new 2-yr contract,post-paid cellphones,at t,focus,330.0,"{'title': 'at touch screen price with new 2-yr contract', 'category': 'post-paid cellphones', 'brand': 'at t', 'modelno': 'focus', 'price': 330.0}","['phones', 'prepaid wireless phones', 'gps', 'laptop computers', 'post-paid cellphones']","['ati', 'speck', 'at t', 'at-a-glance', 'atrend']"
2297,2429,avery shipping labels with trueblock technology 2 x 4 white 1000 box,stationery & office machinery,avery,8463,45.91,"{'title': 'avery shipping labels with trueblock technology 2 x 4 white 1000 box', 'category': 'stationery & office machinery', 'brand': 'avery', 'modelno': '8463', 'price': 45.91}","['printers', 'storage', 'accessories apparel', 'handbags', 'stationery & office machinery']","['avery', 'acme', 'sharpie', 'generic', 'avery personal creations']"
255,257,case logic 48 capacity heavy duty cd wallet,electronics - general,case logic,56352,15.99,"{'title': 'case logic 48 capacity heavy duty cd wallet', 'category': 'electronics - general', 'brand': 'case logic', 'modelno': '56352', 'price': 15.99}","['portable audio', 'mp3', 'electronics - general', 'mp3 accessories', 'usb drives']","['maccase', 'bits limited', 'magna case', 'speck', 'case logic']"
1465,1531,hon 10700 series right pedestal credenza 72w x 24d x 29-1 2h mahogany,furniture,hon,10707rnn,799.0,"{'title': 'hon 10700 series right pedestal credenza 72w x 24d x 29-1 2h mahogany', 'category': 'furniture', 'brand': 'hon', 'modelno': '10707rnn', 'price': 799.0}","['spices', 'home care', 'furniture', 'stationery & office machinery', 'soi items - grocery hba pets']","['generic', 'sage', 'mayline', 'hon', 'atrend']"
1429,1495,draper m1300 cineperm fixed frame screen - 144 x 144 av format,electronics - general,draper,250010,1094.99,"{'title': 'draper m1300 cineperm fixed frame screen - 144 x 144 av format', 'category': 'electronics - general', 'brand': 'draper', 'modelno': '250010', 'price': 1094.99}","['memory', 'electronics - general', 'monitors', 'computers', 'television']","['da-lite', 'draper', 'ibm', 'gemini', 'victor']"
179,181,amzer 10 neoprene reversible sleeve carry case ebony black sea green,electronics - general,amzer,90805,16.88,"{'title': 'amzer 10 neoprene reversible sleeve carry case ebony black sea green', 'category': 'electronics - general', 'brand': 'amzer', 'modelno': '90805', 'price': 16.88}","['mp3 accessories', 'automotive - general', 'photography - general', 'electronics - general', 'portable audio']","['razer', 'amd', 'energizer', 'ambir', 'amzer']"
1527,1595,dell switch by design studio lids horizontal pink 17r,electronics - general,dell,40n0c,39.0,"{'title': 'dell switch by design studio lids horizontal pink 17r', 'category': 'electronics - general', 'brand': 'dell', 'modelno': '40n0c', 'price': 39.0}","['computers', 'electronics - general', 'desktop computers', 'monitors', 'laptop computers']","['lenovo', 'dell', 'compaq', 'asus', 'msi']"
1598,1671,sony hd output adapter cable,photography - general,sony,vmc-mhc1,32.0,"{'title': 'sony hd output adapter cable', 'category': 'photography - general', 'brand': 'sony', 'modelno': 'vmc-mhc1', 'price': 32.0}","['mp3 accessories', 'digital cameras', 'dvd accessories', 'photography - general', 'camera and camcorder accessories']","['lumiere l.a.', 'polaroid', 'sony', 'digipower', 'kodak']"
1099,1142,hp ar482at internal blu-ray writer,electronics - general,hp,ar482at,149.82,"{'title': 'hp ar482at internal blu-ray writer', 'category': 'electronics - general', 'brand': 'hp', 'modelno': 'ar482at', 'price': 149.82}","['electronics - general', 'monitors', 'printers', 'desktop computers', 'computers']","['pny', 'fujitsu', 'hp', 'ibm', 'apple']"
1901,2031,sony handycam mini dvd rw for dvd camcorders 3-pack,mp3 accessories,,3dpw30r2h,12.0,"{'title': 'sony handycam mini dvd rw for dvd camcorders 3-pack', 'category': 'mp3 accessories', 'modelno': '3dpw30r2h', 'price': 12.0}","['mp3', 'dvd accessories', 'camera and camcorder accessories', 'mp3 accessories', 'digital cameras']","['digipower', 'olympus', 'casio', 'sony', 'speck']"
1809,1937,kingston kth-mlg4 2g 2gb ddr2 240-pin sdram server memory module,memory,,kth-mlg4 / 2g,55.92,"{'title': 'kingston kth-mlg4 2g 2gb ddr2 240-pin sdram server memory module', 'category': 'memory', 'modelno': 'kth-mlg4 / 2g', 'price': 55.92}","['memory', 'computers', 'hard drives', 'electronics - general', 'monitors']","['kingston', 'adams', 'genius', 'encore', 'vivitar']"
970,1008,microsoft 340-01230 visual foxpro v. 9.0 professional edition - upgrade,software,microsoft,340-01230,314.0,"{'title': 'microsoft 340-01230 visual foxpro v. 9.0 professional edition - upgrade', 'category': 'software', 'brand': 'microsoft', 'modelno': '340-01230', 'price': 314.0}","['computers', 'desktop computers', 'mice', 'software', 'mp3']","['microsoft', 'encore software', 'avanquest', 'encore', 'avid technology']"
5,5,3m fr530cb ergonomic adjustable footrest,furniture,3m,fr530cb,67.88,"{'title': '3m fr530cb ergonomic adjustable footrest', 'category': 'furniture', 'brand': '3m', 'modelno': 'fr530cb', 'price': 67.88}","['mice', 'stationery & office machinery', 'furniture', 'home care', 'electronics - general']","['p3 international corporation', 'generic', 'post-it', 'simplism', '3m']"
2171,2301,edge tech diskgo 160gb portable usb hard drive,,edge tech,pe222710,60.98,"{'title': 'edge tech diskgo 160gb portable usb hard drive', 'brand': 'edge tech', 'modelno': 'pe222710', 'price': 60.98}","['hard drives', 'usb drives', 'computers', 'memory', 'storage']","['seagate', 'edge tech', 'crucial technology', 'edge', 'bits limited']"
1555,1625,kingston m25664h70 2gb ddr3-1066 204-pin sdram sony notebook memory module,memory,kingston,m25664h70,76.88,"{'title': 'kingston m25664h70 2gb ddr3-1066 204-pin sdram sony notebook memory module', 'category': 'memory', 'brand': 'kingston', 'modelno': 'm25664h70', 'price': 76.88}","['hard drives', 'computers', 'usb drives', 'electronics - general', 'memory']","['vivitar', 'ibm', 'kingston', 'ep memory', 'syba multimedia']"
764,792,kingston hyperx 2gb ddr2 desktop memory module,memory,kingston,khx6400d2/2g,34.82,"{'title': 'kingston hyperx 2gb ddr2 desktop memory module', 'category': 'memory', 'brand': 'kingston', 'modelno': 'khx6400d2/2g', 'price': 34.82}","['hard drives', 'usb drives', 'memory', 'computers', 'mice']","['vivitar', 'ep memory', 'syba multimedia', 'memorex', 'kingston']"
289,291,belkin mini cd drive cleaning kit,electronics - general,belkin,f8e648,7.82,"{'title': 'belkin mini cd drive cleaning kit', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f8e648', 'price': 7.82}","['mp3 accessories', 'networking', 'computers', 'electronics - general', 'hard drives']","['case logic', 'vtech', 'vantec', 'i-tec electronics', 'belkin']"
528,544,pny 2gb sd memory card,usb drives,pny,p-sd2gb-fs,6.98,"{'title': 'pny 2gb sd memory card', 'category': 'usb drives', 'brand': 'pny', 'modelno': 'p-sd2gb-fs', 'price': 6.98}","['memory', 'hard drives', 'computers', 'usb drives', 'mp3']","['sandisk', 'speck', 'ep memory', 'pny', 'lexar media']"
2317,2449,startech.com dvidsmm15 15ft dvi-d digital video cable,electronics - general,,dvidsmm15,19.88,"{'title': 'startech.com dvidsmm15 15ft dvi-d digital video cable', 'category': 'electronics - general', 'modelno': 'dvidsmm15', 'price': 19.88}","['electronics - general', 'networking', 'printers', 'photography - general', 'automotive - general']","['endust', 'startech', 'roocase', 'vtech', 'digital innovations']"
249,251,samsung bd-c6500 blu-ray player wifi - internet tv . download apps like blockbuster facebook youtube twitter flickr pandora and vudu . refurbished,dvd players,samsung,bd-c6500,109.0,"{'title': 'samsung bd-c6500 blu-ray player wifi - internet tv . download apps like blockbuster facebook youtube twitter flickr pandora and vudu . refurbished', 'category': 'dvd players', 'brand': 'samsung', 'modelno': 'bd-c6500', 'price': 109.0}","['dvd players', 'home theater', 'mp3', 'television', 'camcorders']","['samsung', 'magnavox', 'toshiba', 'disney', 'five star']"
2393,2526,mustang 92 manual screen in matte white,electronics - general,mustang,sc-m92d16 :9,104.0,"{'title': 'mustang 92 manual screen in matte white', 'category': 'electronics - general', 'brand': 'mustang', 'modelno': 'sc-m92d16 :9', 'price': 104.0}","['automotive - general', 'computers', 'car stereos', 'desktop computers', 'electronics - general']","['mustang', 'apple', 'swann', 'zebra', 'mach speed']"
1228,1281,micro plastics 8 black cable ties 100pk,,generic,43225001094,0.0,"{'title': 'micro plastics 8 black cable ties 100pk', 'brand': 'generic', 'modelno': '43225001094', 'price': 0.0}","['stationery & office machinery', 'accessories apparel', 'electronics - general', 'art & craft supplies', 'toys - general']","['general tools', 'cables to go', 'velcro', 'generic', 'avery']"
84,85,sony 2gb ms pro duo mark2,usb drives,sony,msmt2g/tq,14.88,"{'title': 'sony 2gb ms pro duo mark2', 'category': 'usb drives', 'brand': 'sony', 'modelno': 'msmt2g/tq', 'price': 14.88}","['mp3', 'digital cameras', 'memory', 'usb drives', 'hard drives']","['pny', 'ep memory', 'sony', 'sandisk', 'lexar media']"
