,ltable_id,rtable_id,l_entity,r_entity,label
905,987,987,"{
  ""title"": ""D300S DSLR Camera (Body Only) \""Nikon 25464 B&H Photo Video\"""",
  ""category"": ""Photography"",
  ""subcategory"": ""Camera"",
  ""brand"": ""Nikon"",
  ""modelno"": ""D300S"",
  ""sku"": ""25464"",
  ""key_features"": [""High resolution"", ""Interchangeable lenses"", ""HD video recording""]
}
","{
  ""title"": "" D300s SLR Digital Camera (Body Only) ""Used Nikon 25464 B&H Photo"""",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Nikon"",
  ""modelno"": ""D300s"",
  ""sku"": ""Body Only"",
  ""key_features"": [""720p HD Video"", ""51-Point Autofocus System"", ""3D Tracking Focus System""]
}
",1
906,951,951,"{
  ""title"": ""\""Logitech HD Webcam C310\""@en C310 (960-000585)""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Logitech"",
  ""modelno"": ""C310"",
  ""sku"": ""960-000585"",
  ""key_features"": [""HD resolution"", ""Autofocus"", ""3.1 megapixel sensor""]
}
","{
  ""title"": ""\""Logitech HD Webcam C310\""@en-US \""Accessories - Page 5 | EISF\""@en-US"",
  ""category"": ""Accessories"",
  ""subcategory"": ""Webcams"",
  ""brand"": ""Logitech"",
  ""modelno"": ""C310"",
  ""sku"": ""LC310"",
  ""key_features"": [""HD Video""]
}
",1
907,551,1065,,"{
  ""title"": ""\""ViewSonic VFD820-50 8-Inch Digital Photo Frame (Black)\""@en-US \""Accessories - Page 151 | EISF\""@en-US"",
  ""category"": ""Digital Photo Frames"",
  ""subcategory"": ""Page 151"",
  ""brand"": ""ViewSonic"",
  ""modelno"": ""VFD820-50"",
  ""sku"": ""unknown"",
  ""key_features"": [""unknown""]
}
",0
908,225,521,"{'title': '""Sony Cyber-shot DSC-WX350 - digital camera""@en Specs CNET""@en', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'Sony', 'modelno': 'DSC-WX350', 'sku': 'WX350/B', 'key_features': ['20.4 MP sensor', 'Zeiss lens', 'BIONZ X image processor']}","{'title': 'Panasonic Lumix TS20 (Blue)', 'category': 'Digital Cameras', 'subcategory': 'Point-and-Shoot Cameras', 'brand': 'Panasonic', 'modelno': 'TS20', 'sku': 'Lumix DMC-TS20K', 'key_features': ['Waterproof', 'Shockproof', 'Freezeproof']}",0
909,1051,989,"{
  ""title"": ""\""Bateria Para Leica GEB121\""@es bateria Pentax Baterias y cargadores Sokkia theodolite Gowin kolida \""Baterias topografia para estacion totales Topcon leica \""@es Bateria"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Camera Accessories"",
  ""brand"": ""Leica"",
  ""modelno"": ""GEB121"",
  ""sku"": ""Bateria-Para-Leica-GEB121"",
  ""key_features"": [""Long battery life"", ""Compatibility with Leica cameras"", ""Charges quickly""]
}
","{
  ""title"": ""Nilox F60 Reloaded Full HD Wifi"" Wifi comprar e ofertas na Smashinn"",
  ""category"": ""Sports"",
  ""subcategory"": ""Action Cameras"",
  ""brand"": ""Nilox"",
  ""modelno"": ""F60 Reloaded"",
  ""sku"": ""F60R"",
  ""key_features"": [""Full HD resolution"", ""WiFi connectivity"", ""Waterproof"", ""Shockproof"", ""Long battery life""]
}
",0
910,530,1381,"{'title': '""Full HD Outdoor Mini Dome Camera""@nb ""DCS-4802E Full Camera | D-Link Norge""@nb', 'category': 'Security Cameras', 'subcategory': 'Outdoor Cameras', 'brand': 'D-Link', 'modelno': 'DCS-4802E', 'sku': 'DCS-4802E-NOR', 'key_features': ['Full HD resolution', 'Weatherproof housing', 'Night vision', 'Motion detection']}","{
  ""title"": ""\""Netgear VMA1100-10000S vma110010000s Arlo Table Ceiling Wall Mnt For Wire-Free Hd Sec Camera\""@en Camera.\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Netgear"",
  ""modelno"": ""VMA1100-10000S"",
  ""sku"": ""VMA110010000S"",
  ""key_features"": [""Wireless"", ""HD resolution"", ""Arlo compatible"", ""Table, ceiling, wall mount""]
}
",0
911,762,322,"{
  ""title"": ""Hynix/3rd SM8G24F14-70-HP4N ABT 8MB 72p 70ns 24c 1x4 Parity FPM SIMM C2066A"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory & Storage"",
  ""brand"": ""Hynix"",
  ""modelno"": ""SM8G24F14-70-HP4N"",
  ""sku"": ""ABT 8MB 72p 70ns 24c 1x4 Parity FPM SIMM C2066A"",
  ""key_features"": [""8MB"", ""72p"", ""70ns"", ""24c"", ""1x4"", ""Parity"", ""FPM"", ""SIMM"", ""C2066A""]
}
",,0
912,521,1100,"{
  ""title"": ""\"" NEW! LUMIX® DMC-TS20 16.1 Megapixel Digital Camera \""@en, DMC-TS20A ""@en \""Panasonic Product Support - DMC-TS20A\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Panasonic"",
  ""modelno"": ""DMC-TS20"",
  ""sku"": ""DMC-TS20A"",
  ""key_features"": [""16.1 Megapixel"", ""Digital Camera"", ""LUMIX®""]
}
","{
  ""title"": ""\"" Lumix® Digital Camera \""@en, DMC-LC40S ""@en \""Panasonic Product Support - DMC-LC40S\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Panasonic"",
  ""modelno"": ""DMC-LC40"",
  ""sku"": ""DMC-LC40S"",
  ""key_features"": [""Digital Camera"", ""LUMIX®""]
}
",0
913,339,1279,"{
  ""title"": ""\""GoPro HERO3+ Black Edition Adventure Camcorder\""@en Camcorder - CHDHX-302 Abt""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""GoPro"",
  ""modelno"": ""CHDHX-302"",
  ""sku"": ""ABT"",
  ""key_features"": [""12.0MP Photos"", ""4K30 Video"", ""5MP Burst Photos"", ""Time Lapse Video""]
}
",,0
914,132,879,"{
  ""title"": ""Gopro Roll Bar Mount""@fr ""GoPro Mount - Camera-De-Sport""@fr,
  ""category"": ""Action Cameras"",
  ""subcategory"": ""Mounts & Accessories"",
  ""brand"": ""GoPro"",
  ""modelno"": ""MBRM-001"",
  ""sku"": ""GOPR6200301"",
  ""key_features"": [""Universal fit for roll bars"", ""Adjustable angle"", ""Secure and stable mounting""]
}
","{
  ""title"": ""\""GoPro Chesty Action Camera Mount Harness for all action sports and outdoor activites""@en activites LN49940 - GCHM30-001 | SCAN UK""@en"",
  ""category"": ""Sports & Outdoors"",
  ""subcategory"": ""Action Cameras & Accessories"",
  ""brand"": ""GoPro"",
  ""modelno"": ""Chesty Action Camera Mount Harness"",
  ""sku"": ""GCHM30-001"",
  ""key_features"": [""Adjustable straps"", ""Secure mounting"", ""Waterproof design""]
}
",0
915,551,508,"{
  ""title"": ""\""Sony HDR-CX110 HD Handycam Camcorder (Black)\""@en (Black) - Fumfie.com""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX110"",
  ""sku"": ""Black"",
  ""key_features"": [""1080p Full HD recording"", ""3.0-inch LCD screen"", ""10x optical zoom""]
}
","{'title': 'SanDisk Extreme Pro SDXC 95MB/sec UHSI Card 64GB UHS-I', 'category': 'Electronics', 'subcategory': 'Memory & Storage', 'brand': 'SanDisk', 'modelno': 'SDSDXXY-64G-G25', 'sku': 'SDSDXXY-64G-G25-GN', 'key_features': ['UHS-I', 'Up to 95 MB/s read speed', 'RescuePRO Deluxe data recovery software']}",0
916,1194,244,"{
  ""title"": ""\""Sony Alpha A7 (Body Only) (ILCE7/B)\""@en \""Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""ILCE7/B"",
  ""sku"": ""Sony Alpha A7 (Body Only) (ILCE7/B)"",
  ""key_features"": [""Mirrorless camera"", ""Full-frame sensor"", ""4K video recording""]
}
","{
  ""title"": ""\""Sony A7SII Alpha Series Mirrorless Digital Camera Body\"" DSLM Body - Texas Media Systems"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""A7SII"",
  ""sku"": ""DSLM Body"",
  ""key_features"": [""Mirrorless Digital Camera"", ""4K Video Recording"", ""5-Axis Image Stabilization""]
}
",0
917,1034,1034,"{
  ""title"": ""\""HD Wireless Cloud Camera\""@bg \""DCS-2132L HD Camera | D-Link Bulgaria\""@bg"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2132L"",
  ""sku"": ""Wireless Cloud Camera"",
  ""key_features"": [""HD resolution"", ""Wi-Fi connectivity"", ""Cloud storage""]
}
","{
  ""title"": ""\""HD Wireless Cloud Camera\""@fi \""DCS-2132L HD Camera | D-Link Finland\""@fi"",
  ""category"": ""Home Security Cameras"",
  ""subcategory"": ""Wireless Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2132L"",
  ""sku"": ""2132L"",
  ""key_features"": [""HD resolution"", ""Wireless connectivity"", ""Cloud support""]
}
",1
918,1273,1273,"{'title': 'Chromo 216 LED CI-216 Dimmable Ultra High Power Panel / Camcorder Video Digital SLR Camera Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Cameras', 'category': 'Camera Accessories', 'subcategory': 'Camera Lights', 'brand': 'Chromo', 'modelno': 'CI-216', 'sku': 'LED-CI-216', 'key_features': ['Dimmable', 'Ultra High Power', 'Compatible with Canon, Nikon, Pentax, Panasonic, SONY, Samsung, and Olympus Cameras']}","{
  ""title"": ""\""Chromo 216 LED CI-216 Dimmable Ultra High Power Panel / Camcorder Video Digital SLR Camera Light for Canon, Nikon, Pentax, Panasonic,SONY, Samsung and Olympus Cameras\""@en-US \""Lighting | EISF\""@en-US"",
  ""category"": ""Camera Lights"",
  ""subcategory"": ""LED Lights"",
  ""brand"": ""Chromo"",
  ""modelno"": ""CI-216"",
  ""sku"": null,
  ""key_features"": [""216 LEDs"", ""Dimmable"", ""Ultra high power"", ""Compatibility with major camera brands""]
}
",1
919,1281,1306,"{'title': 'Sandisk 32GB Extreme Plus SDSDQXN-032G microSDHC Card r60MB/s w40MB/s Limited Stock', 'category': 'Electronics', 'subcategory': 'Memory & Storage', 'brand': 'SanDisk', 'modelno': 'SDSDQXN-032G', 'sku': 'SDSDQXN-032G', 'key_features': ['60MB/s read speed', '40MB/s write speed', 'Limited Stock']}","{'title': 'SanDisk SDCFXS-032G-A46 Extreme120MB/s60MB/s', 'category': 'Memory & Storage', 'subcategory': 'Memory Cards', 'brand': 'SanDisk', 'modelno': 'SDCFXS-032G-A46', 'sku': 'Extreme120MB/s60MB/s', 'key_features': ['120MB/s', '60MB/s', 'Extreme']}",0
920,1353,578,"{
  ""title"": ""\""Canon FS200 Flash Memory Camcorder with 37x Optical Zoom (Sunrise Red)\""@en Red) - Fumfie.com""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""FS200"",
  ""sku"": ""RD-FS200"",
  ""key_features"": [""37x Optical Zoom"", ""Flash Memory Camcorder"", ""Sunrise Red""]
}
","{
  ""title"": ""\""Videocámara CANON HFM-500\""@es"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""HFM-500"",
  ""sku"": ""N/A"",
  ""key_features"": [""HD recording"", ""Optical image stabilization"", ""Easy sharing""]
}
",0
921,567,481,"{'title': 'Canon EOS Rebel T5 Digital SLR Camera Body with EF-S 18-55mm IS + EF 75-300mm f/4-5.6 III Polaroid Studio Series 58mm Wide Angle and Fixed Telephoto Lenses 40 GB Storage Tripods 3 Filters Deluxe Bag Extra Accessories', 'category': 'Digital Cameras', 'subcategory': 'Page 10 | EISF', 'brand': 'Canon', 'modelno': 'EOS Rebel T5', 'sku': '18-55mm IS + EF 75-300mm f/4-5.6 III', 'key_features': ['Polaroid Studio Series', '58mm Wide Angle', 'Fixed Telephoto Lenses', '40 GB Storage', 'Tripods', '3 Filters', 'Deluxe Bag', 'Extra Accessories']}","{'title': '""Canon EOS 5D Mark II (no lens included) Canon included) 21.1-megapixel digital SLR camera body with HD movie mode at Crutchfield.com""', 'category': 'Electronics', 'subcategory': 'Cameras', 'brand': 'Canon', 'modelno': '5D Mark II', 'sku': 'no lens included', 'key_features': ['21.1MP Full-Frame CMOS Sensor', 'DIGIC 4 Image Processor', '1080p Full HD Video Recording at 30fps']}",0
922,1194,551,"{
  ""title"": ""\""Sony Alpha A7 (Body Only) (ILCE7/B)\""@en \"" Sony (ILCE7/B) | Digital SLR Camera Toronto Canada Store Cameras Aden \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Sony"",
  ""modelno"": ""ILCE7/B"",
  ""sku"": ""Aden"",
  ""key_features"": [""Full-frame sensor"", ""Wi-Fi"", ""HD video recording""]
}
","{
  ""title"": ""\""Sony HDR-CX110 HD Handycam Camcorder (Blue)\""@en (Blue) - Fumfie.com""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Camcorders"",
  ""brand"": ""Sony"",
  ""modelno"": ""HDR-CX110"",
  ""sku"": ""Sony-HDR-CX110-HD-Handycam-Camcorder"",
  ""key_features"": [""Full HD recording"", ""Optical SteadyShot image stabilization"", ""3.0-inch LCD display""]
}
",0
923,85,819,"{
  ""title"": ""\""Canon Deluxe Gadget Bag 10EG (Holds 2 Cameras and 5 to 8 Lenses)\""@en (6231A001)@en"",
  ""category"": ""Camera Bags"",
  ""subcategory"": ""Gadget Bags"",
  ""brand"": ""Canon"",
  ""modelno"": ""10EG"",
  ""sku"": ""6231A001"",
  ""key_features"": [""Holds 2 Cameras"", ""Holds 5 to 8 Lenses"", ""Canon""]
}
","{
  ""title"": ""\""Canon Deluxe Backpack 200EG (Holds 1-2 Cameras and 3-4 Lenses)\""@en Lenses) (6229A003)\""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""Canon"",
  ""modelno"": ""6229A003"",
  ""sku"": ""Lenses)"",
  ""key_features"": [""Holds 1-2 Cameras and 3-4 Lenses""]
}
",0
924,1279,1279,"{
  ""title"": ""\""GoPro HDMI Cable\""@en \"" GoPro | Unique Photo \""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras & Optics"",
  ""brand"": ""GoPro"",
  ""modelno"": ""HDMI Cable"",
  ""sku"": ""GPRO-HDMI-CBL"",
  ""key_features"": [""High-quality construction"", ""Compatibility with GoPro cameras"", ""HDMI interface""]
}
","{'title': '""GoPro HERO3 HDMI-Micro HDMI Cable - AHDMC-301""', 'category': 'Cameras', 'subcategory': 'GoPro Accessories', 'brand': 'GoPro', 'modelno': 'AHDMC-301', 'sku': 'HDMI-Micro', 'key_features': ['HDMI Cable', 'Micro HDMI Connector', 'Compatibility with GoPro HERO3']}",1
925,1034,1130,"{
  ""title"": ""\""HD Wireless Cloud Camera\""@bg \""DCS-2132L HD Camera | D-Link Bulgaria\""@bg"",
  ""category"": ""Wireless Cameras"",
  ""subcategory"": ""Indoor Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2132L"",
  ""sku"": ""2132L"",
  ""key_features"": [""HD resolution"", ""Wi-Fi connectivity"", ""Cloud storage""]
}
","{
  ""title"": ""\""Webcam Logitech C930e\""@pt C930e (960-000972) - PCDIGA""@pt"",
  ""category"": ""Computer Accessories & Peripherals"",
  ""subcategory"": ""Webcams"",
  ""brand"": ""Logitech"",
  ""modelno"": ""C930e"",
  ""sku"": ""C930e (960-000972)"",
  ""key_features"": [""C930e"", ""960-000972"", ""PCDIGA""]
}
",0
926,907,876,"{
  ""title"": ""\""Canon EF 24-70mm f/2.8L II USM Lens - 5175B002\"" 5175B002 Texas Media Systems"",
  ""category"": ""Photography"",
  ""subcategory"": ""Lenses"",
  ""brand"": ""Canon"",
  ""modelno"": ""5175B002"",
  ""sku"": ""24-70mm f/2.8L II USM"",
  ""key_features"": [""High-speed autofocus"", ""Low chromatic aberration"", ""Durable construction""]
}
","{
  ""title"": ""\""Canon EF 24-70mm F2.8L II USM \"" Canon | Digital SLR Camera Aden Cameras Toronto Canada Store"",
  ""category"": ""Lenses"",
  ""subcategory"": ""Standard Zoom"",
  ""brand"": ""Canon"",
  ""modelno"": ""24-70mm F2.8L II USM"",
  ""sku"": ""247028LISUSM"",
  ""key_features"": [""Constant f/2.8 Aperture"", ""Image Stabilization"", ""Ultrasonic Motor""]
}
",0
927,602,602,"""Aluratek ADMPF108F 8-inch Hi-Res Digital Photo Frame With 512MB Built in Memory (Black)""@en-US ""Accessories - Page 41 | EISF""@en-US","""Aluratek ADMPF108F 8-inch Hi-Res Digital Photo Frame With 512MB Built in Memory (Black)""@en-US ""Lighting & Studio - Page 211 | EISF""@en-US",1
928,59,341,"{
  ""title"": ""\""Canon PowerShot SX60 HS\"" \"" Canon HS - 9543B001 Digital Cameras CDW.com"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Cameras"",
  ""brand"": ""Canon"",
  ""modelno"": ""SX60 HS"",
  ""sku"": ""9543B001"",
  ""sku_url"": ""https://www.cdw.com/products/Canon-HS-9543B001-PowerShot-SX60-HS-Digital-Camera/3268986.aspx"",
  ""description"": ""The Canon PowerShot SX60 HS Digital Camera is a compact point-and-shoot camera featuring a 16.1MP CMOS sensor and a powerful 65x optical zoom lens."",
  ""price"": 499.99,
  ""price_currency"": ""USD"",
  ""availability"": ""In Stock"",
  ""key_features"": [""65x Optical Zoom"", ""16.1MP CMOS Sensor"", ""Full HD Video Recording"", ""3.0\"" LCD Screen""]
}
",,0
929,702,85,"{
  ""title"": ""\""Canon 2400 SLR Gadget Bag for EOS Cameras\""@en-US \""Camera Cases | EISF\""@en-US"",
  ""category"": ""Camera Bags"",
  ""subcategory"": ""SLR Bags"",
  ""brand"": ""Canon"",
  ""modelno"": ""2400"",
  ""sku"": ""EOS-2400"",
  ""key_features"": [""Protective padding"", ""Multiple compartments"", ""Pocket for accessories""]
}
","{
  ""title"": ""\""Canon Gadget Bag 10EG Deluxe\"" \"" Canon Deluxe - 6231A001 Camera & Camcorder Cases CDW.com"",
  ""category"": ""Camera & Camcorder Cases"",
  ""subcategory"": ""Gadget Bags"",
  ""brand"": ""Canon"",
  ""modelno"": ""10EG Deluxe"",
  ""sku"": ""6231A001"",
  ""key_features"": [""Spacesaving"", ""Organized"", ""Easy to Carry""]
}
",0
930,558,326,"{
  ""title"": ""\""Kupo 40\"" Black Extension Grip Arm"",
  ""category"": ""Camera Support"",
  ""subcategory"": ""Grip Arms"",
  ""brand"": ""Kupo"",
  ""modelno"": ""KG203511"",
  ""sku"": ""Arm KG203511"",
  ""key_features"": [""Flexibility"", ""Durability"", ""Easy to Use""]
}
","{
  ""title"": ""\""Used Canon BG-E14 Battery Grip for EOS 70D A - Excellent\""@en \"" Used Camera Accessories | Unique Photo ""@en"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Camera Accessories"",
  ""brand"": ""Canon"",
  ""modelno"": ""BG-E14"",
  ""sku"": ""Used"",
  ""key_features"": [""Battery Grip for Canon EOS 70D"", ""Holds Two Batteries"", ""Improved Grip and Balance""]
}
",0
931,1383,1034,"{
  ""title"": ""\""Pyle PLCMTR71 Weatherproof Rearview Backup Camera System Kit with 7â€™â€™ LCD Color Monitor, IR Night Vision Camera, Dual DC Voltage 12-24 for Bus, Truck, Trailer, Van\""@en-US \""Accessories - Page 51 | EISF\""@en-US"",
  ""category"": ""Accessories"",
  ""subcategory"": ""Rearview Cameras"",
  ""brand"": ""Pyle"",
  ""modelno"": ""PLCMTR71"",
  ""sku"": ""PLCMTR71-WB"",
  ""key_features"": [""7' LCD Color Monitor"", ""IR Night Vision Camera"", ""Dual DC Voltage 12-24"", ""Bus, Truck, Trailer, Van""]
}
","{
  ""title"": ""\""HD Wireless Cloud Camera""@fi ""DCS-2132L HD Camera | D-Link Finland""@fi"",
  ""category"": ""Security Cameras"",
  ""subcategory"": ""Wireless Cameras"",
  ""brand"": ""D-Link"",
  ""modelno"": ""DCS-2132L"",
  ""sku"": ""None specified"",
  ""key_features"": [""HD resolution"", ""Wireless connectivity"", ""Cloud integration""]
}
",0
932,1306,867,"{
  ""title"": ""SanDisk Extreme 32GB Compact Flash Card @en - Optics4Birding"",
  ""category"": ""Electronics"",
  ""subcategory"": ""Memory Cards"",
  ""brand"": ""SanDisk"",
  ""modelno"": ""Extreme 32GB"",
  ""sku"": ""CF-32GB-EXTREME"",
  ""key_features"": [""High speed"", ""Durability"", ""Reliability""]
}
","{
  ""title"": ""Sandisk 64GB Extreme Pro Compact Flash Card""@en,
  ""category"": ""Memory & Storage"",
  ""subcategory"": """",
  ""brand"": ""SanDisk"",
  ""modelno"": ""64GB"",
  ""sku"": ""Extreme Pro Compact Flash Card"",
  ""key_features"": """"
}
",0
933,5,1383,"{'title': 'Uniden UDR444 Guardian 4.3-Inch Video Surveillance System with 2 Cameras (UDR444', 'category': 'Electronics', 'subcategory': 'Security & Surveillance', 'brand': 'Uniden', 'modelno': 'UDR444', 'sku': 'UDR444', 'key_features': ['4.3-inch display', '2 cameras', 'infrared', 'Internet DVR']}","{'title': 'Pyle PLCMTR71 Weatherproof Rearview Backup Camera System Kit with 7Ã¢â\x82¬â\x84¢Ã¢â\x82¬â\x84¢ LCD Color Monitor, IR Night Vision Camera, Dual DC Voltage 12-24 for Bus, Truck, Trailer, Van', 'category': 'Car Safety & Security', 'subcategory': 'Backup Cameras', 'brand': 'Pyle', 'modelno': 'PLCMTR71', 'sku': 'PLCMTR71', 'key_features': ['Weatherproof', 'Rearview backup camera', ""7' LCD color monitor"", 'IR night vision camera', 'Dual DC voltage 12-24', 'Bus', 'Truck', 'Trailer', 'Van']}",0
934,348,348,"{
  ""title"": ""\""Jumelle CONQUEST HD 10 x 42 Zeiss\"" Conquest Hd X Zeiss - Le-Chasseur"",
  ""category"": ""Optics"",
  ""subcategory"": ""Binoculars"",
  ""brand"": ""Zeiss"",
  ""modelno"": ""Conquest HD 10 x 42"",
  ""sku"": ""ZEISS-CONQUEST-HD-10X42"",
  ""key_features"": [""HD Optics"", ""10x Magnification"", ""42mm Objective Lens"", ""Zeiss T* Lens Coating""]
}
","{
  ""title"": ""\""Jumelle Conquest Hd 10 X 42 Zeiss\""@fr CONQUEST HD x Zeiss - Promo-Optique""@fr"",
  ""category"": ""Optics"",
  ""subcategory"": ""Binoculars"",
  ""brand"": ""Zeiss"",
  ""modelno"": ""Conquest HD 10x42"",
  ""sku"": ""987654321"",
  ""key_features"": [""High Magnification"", ""HD Optics"", ""Waterproof""]
}
",1
