,0,1,text
358,1229,20843,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'michigan wolverines iphone 4 case silicone cover', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva3437', 'price': 24.99}

Entity 2:{'title': 'new-uniden d2998 dect 6.0 loud clear big button corded cordless phone with caller id digital answering machine - unnd2998', 'category': 'cordless telephones', 'brand': 'uniden', 'modelno': '', 'price': 93.99}"
359,1217,21543,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'verbatim smartdisk acclaim 320gb usb portable hard drive blue', 'category': 'hard drives', 'brand': 'verbatim', 'modelno': 'ver97185', 'price': 59.84}

Entity 2:{'title': 'corsair xms2 4 gb 2 x 2 gb pc2-6400 800 mhz 240-pin ddr2 dual-channel memory kit - twin2x4096-6400c5', 'category': 'computer components', 'brand': 'corsair', 'modelno': 'twin2x4096-6400c5', 'price': 39.99}"
360,266,21964,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'iomega ego 500gb helium portable hard drive', 'category': 'hard drives', 'brand': 'iomega', 'modelno': '34945', 'price': 78.98}

Entity 2:{'title': '4gb edge proshot sdhc memory card class6', 'category': 'hard drive enclosures', 'brand': 'edge', 'modelno': 'edgdm-209780-pe', 'price': 11.87}"
361,1577,14881,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'foldio p2 leather texture folio case for ipad 2 black', 'category': 'mp3 accessories', 'brand': 'scosche', 'modelno': 'ipd2flbk', 'price': 44.88}

Entity 2:{'title': 'ihome ih16 portable speaker system for ipod gray', 'category': 'speaker systems', 'brand': 'ihome', 'modelno': 'ih16gxc', 'price': 40.99}"
362,2305,2788,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'clickfree c2 500gb usb 3.0 portable external hard drive', 'category': 'hard drives', 'brand': 'clickfree', 'modelno': 'hd527b3', 'price': 84.98}

Entity 2:{'title': 'logitech wireless mouse m305 silver filament 910-002463', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-002463', 'price': 20.95}"
363,1365,5842,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4614', 'price': 29.99}

Entity 2:{'title': 'michigan wolverines iphone 4 case silicone cover', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 17.99}"
364,2461,5250,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'filemate imagine series k2010 usb standard keyboard', 'category': 'computers', 'brand': '', 'modelno': '', 'price': 15.12}

Entity 2:{'title': 'verbatim acclaim 500 gb usb 2.0 portable external hard drive 97184 red', 'category': '', 'brand': 'verbatim', 'modelno': '97184', 'price': 69.24}"
365,81,17488,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera heavyweight photo paper matte 8-1 2 x 11 50 sheets pack', 'category': 'stationery & office machinery', 'brand': 'innovera', 'modelno': '99650', 'price': 11.7}

Entity 2:{'title': 'new-7653 compatible ink 8000 page-yield red case pack 1 - 513443', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': 97.3}"
366,1813,12125,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'xantech 283tpd designer twin plug blink emitter', 'category': 'stereos/audio', 'brand': 'xantech', 'modelno': '283tpd', 'price': 14.88}

Entity 2:{'title': 'scosche sa68 convertible 6x8-inch speaker adapter - pair', 'category': 'audio video accessories', 'brand': 'scosche', 'modelno': 'sa68', 'price': 11.18}"
367,1528,2867,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'innovera m4640 compatible remanufactured high-yield ink 484 page-yield black', 'category': 'printers', 'brand': 'innovera', 'modelno': 'm4640', 'price': 24.99}

Entity 2:{'title': 'kodak easyshare m531 14mp 3x optical 5x digital zoom hd camera red black', 'category': 'digital cameras', 'brand': 'kodak', 'modelno': '', 'price': 104.95}"
368,64,811,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'los angeles lakers iphone 3g duo case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4005', 'price': 24.99}

Entity 2:{'title': 'new-m4640 compatible remanufactured high-yield ink case pack 1 - 513508', 'category': 'computer accessories', 'brand': 'innovera', 'modelno': '', 'price': 43.99}"
369,1280,18980,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'rolodex wood tone desk pad mahogany 24 x 19', 'category': 'stationery & office machinery', 'brand': 'rolodex', 'modelno': '23390', 'price': 37.94}

Entity 2:{'title': 'new-best-rite 33250 - wheasel easel adjustable melamine dry erase board 28 3 4 x 59 1 2 white - blt33250', 'category': 'stands', 'brand': 'best rite', 'modelno': '', 'price': 229.0}"
370,1564,7893,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'incipio smart feather for apple ipad 2 light blue', 'category': 'electronics - general', 'brand': 'incipio', 'modelno': 'ipad-227', 'price': 33.25}

Entity 2:{'title': 'green onions supply anti-glare screen protector for 10.1 16 9 hd widescreen', 'category': 'screen protectors', 'brand': 'green', 'modelno': 'rt-spfg10101w / m', 'price': 19.99}"
371,528,9253,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'wintec filemate 4gb swivel usb flash drive black', 'category': 'usb drives', 'brand': 'wintec', 'modelno': '3fmusb4gwb-r', 'price': 7.84}

Entity 2:{'title': 'western digital wd elements se portable 500 gb usb 2.0 external hard drive', 'category': 'external hard drives', 'brand': 'western digital', 'modelno': 'wdbabv5000abk-nesn', 'price': 59.99}"
372,1192,12451,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'trendnet 24-port 10\xa0100\xa01000 mbps switch', 'category': 'networking', 'brand': 'trendnet', 'modelno': 'tegs24g', 'price': 239.99}

Entity 2:{'title': 'd-link dgs-1005g 5-port gigabit desktop switch', 'category': 'switches', 'brand': 'd-link', 'modelno': 'dgs-1005g', 'price': 27.88}"
373,1573,2465,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'startech 3 slim 3.5 mm right angle stereo audio cable m m', 'category': 'electronics - general', 'brand': 'startech', 'modelno': 'mu3mms2ra', 'price': 7.88}

Entity 2:{'title': '2.4 ghz wireless optical nano mouse black', 'category': 'mice', 'brand': 'gear head', 'modelno': 'mp2800blk', 'price': 11.99}"
374,1229,4641,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'michigan wolverines iphone 4 case silicone cover', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva3437', 'price': 24.99}

Entity 2:{'title': 'north carolina tar heels iphone 3g hard case', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 9.99}"
375,101,10613,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'case logic slr camera backpack', 'category': 'mp3 accessories', 'brand': 'case logic', 'modelno': 'dcb-309black', 'price': 79.99}

Entity 2:{'title': 'case logic slrc-200 slr camera holster black', 'category': 'camera photo', 'brand': 'case logic', 'modelno': 'slrc-200black', 'price': 21.34}"
376,2182,13540,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'storm 2306 case with foam olive drab', 'category': 'photography - general', 'brand': 'storm', 'modelno': 'im2306-30002', 'price': 132.0}

Entity 2:{'title': 'scosche foldio p2 black leather texture folio case for ipad 2 ipd2flbk', 'category': 'laptop netbook computer accessories', 'brand': 'scosche', 'modelno': 'ipd2flbk', 'price': ''}"
377,2548,2788,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'sabrent 6-in-1 usb 2.0 flash memory card reader', 'category': 'usb drives', 'brand': 'sabrent', 'modelno': 'crw-ext', 'price': 10.98}

Entity 2:{'title': 'logitech wireless mouse m305 silver filament 910-002463', 'category': 'mice', 'brand': 'logitech', 'modelno': '910-002463', 'price': 20.95}"
378,514,5046,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'ihome portable stereo alarm clock with ipod dock gunmetal', 'category': 'electronics - general', 'brand': 'ihome', 'modelno': 'ih16g', 'price': 49.73}

Entity 2:{'title': 'griffin gb01967 outfit gloss for ipod touch 4g black', 'category': 'cases', 'brand': 'griffin technology', 'modelno': 'gb01967', 'price': 3.97}"
379,1481,15829,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'penpower chinese expert', 'category': 'electronics - general', 'brand': 'penpower', 'modelno': 'swlea0010', 'price': 104.88}

Entity 2:{'title': 'genius easypen i405 graphics tablet silver', 'category': 'graphics tablets', 'brand': 'genius', 'modelno': '31100058100', 'price': 35.35}"
380,2405,10966,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'hp laserjet 53x black print cartridge', 'category': 'printers', 'brand': 'hp', 'modelno': 'q7553x', 'price': 164.84}

Entity 2:{'title': 'hp laserjet 05x black dual pack cartridge in retail packaging ce505xd', 'category': 'laser printer toner', 'brand': 'hp', 'modelno': 'ce505xd', 'price': 235.11}"
381,1405,18170,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'ibm 28p2010 black toner cartridge', 'category': 'printers', 'brand': 'ibm', 'modelno': '28p2010', 'price': 425.0}

Entity 2:{'title': 'xantech 283dmw designer blink emitter single mini wire', 'category': 'printers', 'brand': 'xantech', 'modelno': '', 'price': ''}"
382,979,11538,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'simplism protector film for ipad', 'category': 'mp3 accessories', 'brand': 'simplism', 'modelno': 'trpfsipadagen', 'price': 23.41}

Entity 2:{'title': 'simplism japan protector film for ipad 2 - crystal clear tr-pfipd2-cc en', 'category': 'cases sleeves', 'brand': 'simplism japan', 'modelno': 'tr-pfipd2-cc / en', 'price': 14.99}"
383,2094,5038,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'baltimore ravens ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4584', 'price': 29.99}

Entity 2:{'title': 'griffin technology formfit for ipod touch 4g black clear', 'category': 'cases', 'brand': 'griffin technology', 'modelno': 'gb01957', 'price': 7.4}"
384,84,1274,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'sony 4gb flash memory card black', 'category': 'usb drives', 'brand': 'sony', 'modelno': 'sf4n4/tq', 'price': 10.88}

Entity 2:{'title': 'wintec filemate 4 gb class 4 secure digital sdhc card', 'category': 'memory cards', 'brand': 'wintec', 'modelno': '3fmsd4gb-r', 'price': 6.77}"
385,2052,9013,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'georgetown hoyas iphone 4 case black shell', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva3162', 'price': 29.99}

Entity 2:{'title': 'washington capitals iphone 4 case silicone cover', 'category': 'cases', 'brand': 'tribeca', 'modelno': '', 'price': 17.99}"
386,88,17194,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'balt wheasel easel adjustable melamine dry erase board white', 'category': 'stationery & office machinery', 'brand': 'balt', 'modelno': '33250', 'price': 239.88}

Entity 2:{'title': 'innovera 99650 - heavyweight photo paper matte 8-1 2 x 11 50 sheets pack', 'category': 'antitheft', 'brand': 'innovera', 'modelno': '', 'price': 29.73}"
387,1309,11120,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'edge 256mb 1x256mb pc2100 nonecc unbuffered 184 pin ddr dimm', 'category': 'memory', 'brand': 'edge', 'modelno': 'pe158842', 'price': 11.88}

Entity 2:{'title': 'evga geforce 8400 gs 1 gb ddr3 pci-express 2.0 graphics card 01g-p3-1302-lr', 'category': 'graphics cards', 'brand': 'evga', 'modelno': '01g-p3-1302-lr', 'price': 38.99}"
388,2126,9164,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'pny 4gb sdhc memory card class 4', 'category': 'usb drives', 'brand': 'pny', 'modelno': 'p-sdhc4g4-ef', 'price': 8.98}

Entity 2:{'title': '4gb edge proshot sdhc memory card class6', 'category': 'computers accessories', 'brand': 'edge', 'modelno': '', 'price': 17.83}"
389,346,14227,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'belkin pro series 6 usb 2.0 5-pin min-b cable', 'category': 'electronics - general', 'brand': 'belkin', 'modelno': 'f3u138-06', 'price': 6.07}

Entity 2:{'title': 'belkin cat-5e snagless patch cable blue 25 feet', 'category': 'ethernet cables', 'brand': 'belkin', 'modelno': 'a3l791-25-blu-s', 'price': 9.5}"
390,1504,4162,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'kensington wireless presenter pro with green laser pointer', 'category': 'stationery & office machinery', 'brand': 'kensington', 'modelno': 'k72353us', 'price': 59.88}

Entity 2:{'title': 'penpower chinese expert writing pad edition', 'category': 'scanner accessories', 'brand': 'penpower', 'modelno': 'penpower chinese expert', 'price': 132.89}"
391,2191,18863,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'chicago bears ipod touch 4g hard case', 'category': 'electronics - general', 'brand': 'tribeca', 'modelno': 'fva4587', 'price': 29.99}

Entity 2:{'title': 'chicago bulls iphone 4 case black shell', 'category': 'computers accessories', 'brand': 'tribeca', 'modelno': '', 'price': 17.99}"
392,625,19011,"Enrich Entity 1 and Entity 2 with attributes: subcategory/key_features/sku/color. Return in json format.

Entity 1:{'title': 'da-lite da-glas standard rear projection screen 72 x 96 video format', 'category': 'electronics - general', 'brand': 'da-lite', 'modelno': '27639', 'price': 4448.99}

Entity 2:{'title': 'da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format', 'category': 'projection screens', 'brand': 'da-lite', 'modelno': '23050', 'price': 8968.99}"
